Matricula,Carrera,Promedio
A86959,CARR62,79.909
A86960,CARR62,81.2
A86961,CARR112,82.914
A86963,CARR58,89.949
A86964,CARR62,76.541
A86965,CARR85,68.803
A86966,CARR42,82.866
A86967,CARR76,78.404
A86968,CARR85,77.854
A86969,CARR66,84.647
A86970,CARR58,76.638
A86971,CARR66,84.881
A86973,CARR62,76.571
A86974,CARR103,89.894
A86975,CARR58,83.916
A86978,CARR84,86.789
A86979,CARR98,94.722
A86981,CARR42,82.473
A86982,CARR66,88.28
A86983,CARR62,85.637
A86986,CARR62,86.535
A86988,CARR63,74.447
A86989,CARR75,80.2
A86991,CARR66,80.315
A86992,CARR86,76.5
A86993,CARR110,92.21
A86994,CARR62,62.571
A86995,CARR98,76.1
A86996,CARR63,68.666
A86997,CARR97,85.684
A86998,CARR98,83.277
A87000,CARR75,85.842
A87001,CARR63,87.095
A87002,CARR85,41.538
A87003,CARR63,68.4
A87004,CARR54,66.055
A87005,CARR66,84.833
A87007,CARR103,78.238
A87009,CARR98,88.687
A87013,CARR84,84
A87014,CARR2,80.85
A87015,CARR85,82.684
A87016,CARR85,87.978
A87017,CARR62,83.37
A87018,CARR98,84.444
A87020,CARR66,85.666
A87022,CARR98,65.333
A87023,CARR110,86.425
A87024,CARR85,87.809
A87026,CARR85,81.785
A87027,CARR103,83.111
A87028,CARR53,0
A87030,CARR110,90.947
A87031,CARR64,80.6
A87032,CARR84,51.5
A87033,CARR88,85
A87036,CARR112,82.17
A87038,CARR85,82.105
A87040,CARR76,87.454
A87041,CARR61,83.84
A87042,CARR84,85.818
A87043,CARR97,86.833
A87044,CARR86,74
A87045,CARR62,75.666
A87046,CARR85,80.145
A87047,CARR86,79.294
A87048,CARR42,81.023
A87049,CARR103,90.577
A87051,CARR84,82.414
A87052,CARR85,88.355
A87054,CARR85,80
A87055,CARR62,84.666
A87057,CARR2,77.166
A87059,CARR62,78.285
A87060,CARR85,81.714
A87064,CARR98,79.285
A87065,CARR66,93.285
A87066,CARR63,80.833
A87069,CARR66,92
A87070,CARR62,89
A87071,CARR85,88.589
A87072,CARR42,87.935
A87073,CARR112,82.9
A87074,CARR62,81.291
A87075,CARR62,92.191
A87076,CARR2,94.285
A87080,CARR42,86
A87081,CARR77,95
A87083,CARR62,46.571
A87088,CARR61,85.714
A87089,CARR110,84.428
A87092,CARR73,91.295
A87093,CARR84,74.937
A87094,CARR66,89.571
A87097,CARR84,84.428
A87098,CARR97,94.714
A87101,CARR86,61.833
A87102,CARR98,0
A87103,CARR84,79
A87104,CARR53,80.571
A87107,CARR75,80.461
A87108,CARR77,93.857
A87109,CARR62,79.38
A87110,CARR66,80.152
A87111,CARR85,87.756
A87112,CARR103,71.568
A87113,CARR103,90.5
A87114,CARR62,83.451
A87115,CARR88,71.195
A87116,CARR110,78.923
A87117,CARR85,85.285
A87118,CARR88,94.571
A87120,CARR110,74.535
A87121,CARR85,83.511
A87122,CARR103,86.735
A87124,CARR62,88.883
A87125,CARR62,85.571
A87126,CARR64,0
A87127,CARR85,80.714
A87128,CARR85,93.285
A87129,CARR85,92.714
A87130,CARR66,81.5
A87132,CARR103,91.166
A87133,CARR84,79.194
A87135,CARR42,80.714
A87136,CARR66,86.413
A87138,CARR86,60.947
A87142,CARR2,70.166
A87144,CARR103,72
A87147,CARR98,70.814
A87148,CARR85,71.75
A87149,CARR99,74.142
A87150,CARR88,77.916
A87151,CARR2,84.411
A87152,CARR86,91.869
A87153,CARR46,75.068
A87154,CARR97,81.731
A87155,CARR86,83.428
A87156,CARR86,75.463
A87158,CARR66,90.314
A87159,CARR103,91.593
A87166,CARR62,81.375
A87167,CARR42,85
A87168,CARR66,91.875
A87170,CARR42,93.187
A87172,CARR62,73.896
A87187,CARR76,75.379
A87188,CARR103,68.258
A87191,CARR46,77.303
A87192,CARR54,81.218
A87193,CARR84,92.806
A87194,CARR72,84.692
A87195,CARR97,91.076
A87208,CARR66,90.32
A87209,CARR72,80.966
A87210,CARR66,85.468
A87212,CARR43,81.206
A87213,CARR86,82.758
A87228,CARR2,70.928
A87229,CARR43,72.571
A87233,CARR76,55.851
A87234,CARR53,76.066
A87235,CARR85,85.8
A87236,CARR86,72.703
A87238,CARR97,80.714
A87243,CARR88,83.617
A87248,CARR85,93.055
A87249,CARR62,77.6
A87250,CARR85,85.529
A87251,CARR62,71.666
A87261,CARR85,72.666
A87262,CARR76,94.263
A87264,CARR66,82.333
A87265,CARR98,89.444
A87266,CARR86,88.6
A87274,CARR46,80.736
A87275,CARR63,77.684
A87277,CARR54,84.25
A87278,CARR104,76.684
A87279,CARR85,91.166
A87280,CARR99,97.55
A87281,CARR85,89.888
A87298,CARR62,83.052
A87305,CARR106,84.428
A87308,CARR66,75
A87312,CARR99,82.571
A87314,CARR85,81.25
A87315,CARR62,86
A87319,CARR97,81.769
A87321,CARR85,75
A87326,CARR71,77.536
A87329,CARR58,77.242
A87331,CARR66,86.342
A87332,CARR54,72.658
A87334,CARR84,74.093
A87335,CARR88,75.405
A87340,CARR2,69.115
A87348,CARR43,78.203
A87349,CARR85,79.022
A87350,CARR66,86.6
A87351,CARR63,92.176
A87352,CARR62,83.419
A87354,CARR84,80.379
A87355,CARR64,83.354
A87356,CARR85,94.352
A87358,CARR73,93.58
A87359,CARR75,91.366
A87360,CARR71,78.666
A87362,CARR66,91.285
A87364,CARR84,87.709
A87365,CARR65,84.628
A87367,CARR84,91.275
A87368,CARR66,81.218
A87369,CARR66,83.606
A87371,CARR73,73.75
A87372,CARR85,84.838
A87373,CARR103,76.437
A87375,CARR103,87.875
A87376,CARR103,70.909
A87377,CARR86,92.125
A87378,CARR86,92.612
A87380,CARR66,86.727
A87381,CARR86,55.625
A87382,CARR98,62.73
A87384,CARR86,84.848
A87385,CARR54,73.235
A87386,CARR62,96.15
A87387,CARR62,76.058
A87388,CARR85,82.631
A87390,CARR84,81.055
A87391,CARR53,87.833
A87392,CARR110,82.526
A87395,CARR84,80.166
A87405,CARR77,90.833
A87409,CARR84,80.25
A87412,CARR84,85.454
A87413,CARR43,66.882
A87414,CARR85,82.214
A87415,CARR85,83.35
A87416,CARR85,89.827
A87417,CARR103,72.483
A87418,CARR84,75.653
A87422,CARR2,65.666
A87424,CARR42,90.816
A87425,CARR66,78.066
A87427,CARR42,80.533
A87429,CARR73,83.738
A87431,CARR62,78.682
A87434,CARR58,70.983
A87435,CARR63,79.978
A87438,CARR54,76.591
A87439,CARR103,85.393
A87440,CARR62,84.666
A87441,CARR54,89.843
A87445,CARR54,69.034
A87446,CARR99,81.703
A87447,CARR99,91.631
A87457,CARR85,90.224
A87458,CARR63,89.315
A87459,CARR85,76.846
A87464,CARR86,80.385
A87465,CARR62,77.218
A87466,CARR103,82.696
A87467,CARR2,86.072
A87468,CARR84,81
A87469,CARR103,72.388
A87472,CARR71,92.844
A87473,CARR62,85.983
A87474,CARR66,77.421
A87477,CARR53,90.842
A87478,CARR66,76.55
A87479,CARR97,81.388
A87480,CARR88,61.875
A87482,CARR88,82.9
A87484,CARR98,95.941
A87485,CARR53,78.333
A87486,CARR85,85.684
A87487,CARR85,92.315
A87489,CARR66,85.052
A87490,CARR76,78.684
A87491,CARR58,79.317
A87492,CARR42,89.454
A87493,CARR62,82.813
A87494,CARR66,89.228
A87495,CARR85,85.909
A87496,CARR58,85.5
A87497,CARR62,84.631
A87499,CARR112,96.285
A87500,CARR62,87.368
A87502,CARR85,83.789
A87504,CARR62,83.5
A87505,CARR85,95.571
A87506,CARR62,95.526
A87507,CARR103,79.631
A87508,CARR63,91.684
A87509,CARR66,81.068
A87510,CARR2,84.1
A87511,CARR73,81.631
A87512,CARR66,72.75
A87513,CARR99,89.421
A87515,CARR63,81.684
A87517,CARR71,89.438
A87518,CARR63,90.95
A87519,CARR54,97.19
A87520,CARR85,75.148
A87521,CARR110,81.473
A87522,CARR62,69.888
A87523,CARR66,79.1
A87524,CARR65,82.95
A87525,CARR62,89.25
A87526,CARR103,83.96
A87527,CARR62,82.611
A87529,CARR42,86.877
A87530,CARR2,83.148
A87531,CARR84,80.692
A87532,CARR84,83.263
A87533,CARR73,81.529
A87534,CARR62,91.352
A87535,CARR62,83.627
A87536,CARR88,83.882
A87537,CARR84,80.764
A87538,CARR103,85
A87539,CARR103,71.31
A87540,CARR2,83.964
A87541,CARR98,80.618
A87542,CARR103,84.315
A87544,CARR84,63.84
A87547,CARR84,71.341
A87548,CARR112,87.946
A87549,CARR62,71.485
A87550,CARR85,81.222
A87551,CARR84,64.5
A87552,CARR85,91.083
A87554,CARR61,85.388
A87556,CARR53,96.857
A87557,CARR43,91.833
A87559,CARR62,90
A87563,CARR98,85.441
A87565,CARR62,74.333
A87573,CARR75,89.315
A87574,CARR62,56.333
A87575,CARR85,80.904
A87577,CARR42,81.769
A87578,CARR103,91.5
A87579,CARR85,84.823
A87581,CARR66,94.285
A87583,CARR84,59.625
A87584,CARR63,73.555
A87587,CARR61,77.157
A87588,CARR61,88.1
A87589,CARR88,83.083
A87591,CARR85,84.72
A87592,CARR53,95.421
A87594,CARR103,87.285
A87597,CARR62,85.714
A87600,CARR54,0
A87602,CARR62,0
A87603,CARR54,80
A87604,CARR84,73.5
A87605,CARR66,79
A87606,CARR85,86.428
A87607,CARR66,88.285
A87608,CARR84,79.166
A87612,CARR42,78.666
A87618,CARR85,95.142
A87620,CARR62,87.25
A87621,CARR53,77.428
A87622,CARR84,93.478
A87623,CARR85,75.571
A87624,CARR84,83.565
A87625,CARR42,88.936
A87626,CARR98,91.957
A87627,CARR62,94
A87628,CARR62,75.4
A87629,CARR63,83.651
A87630,CARR62,84.285
A87631,CARR54,92
A87632,CARR103,94.285
A87633,CARR85,92
A87634,CARR103,86.613
A87635,CARR54,95.894
A87636,CARR85,92.325
A87637,CARR75,82.159
A87638,CARR62,80
A87640,CARR84,85.79
A87641,CARR61,79.512
A87642,CARR66,80.81
A87643,CARR84,74.736
A87644,CARR103,82.59
A87645,CARR66,87.879
A87646,CARR84,51.266
A87647,CARR63,78.571
A87648,CARR62,90.618
A87649,CARR104,74.575
A87650,CARR84,66.212
A87652,CARR84,70.361
A87653,CARR84,78.571
A87654,CARR62,88.533
A87655,CARR84,77.75
A87656,CARR84,80.068
A87657,CARR85,77.953
A87658,CARR103,73.451
A87659,CARR112,91.209
A87660,CARR66,75.525
A87661,CARR106,70.833
A87662,CARR62,22.166
A87663,CARR62,77.2
A87670,CARR99,72.818
A87706,CARR85,83.818
A87709,CARR110,81.103
A87710,CARR63,86
A87711,CARR103,90.483
A87713,CARR71,89.838
A87714,CARR63,82.029
A87715,CARR62,91.033
A87716,CARR103,86.064
A87722,CARR62,76.093
A87725,CARR66,96.242
A87726,CARR66,86.424
A87727,CARR63,83.586
A87728,CARR54,88.656
A87729,CARR63,85.225
A87731,CARR62,79.366
A87732,CARR42,81.161
A87735,CARR75,75.724
A87737,CARR98,92.064
A87738,CARR62,94.093
A87739,CARR62,80.656
A87740,CARR110,89.903
A87743,CARR73,79.642
A87747,CARR99,78.827
A87784,CARR66,89
A87786,CARR84,78.2
A87814,CARR62,82.473
A87815,CARR71,96.55
A87816,CARR62,85.263
A87817,CARR65,81.09
A87818,CARR42,93.722
A87819,CARR84,92
A87822,CARR98,81
A87828,CARR66,91.571
A87830,CARR62,97
A87831,CARR66,95.947
A87832,CARR86,90.9
A87833,CARR66,84.928
A87834,CARR103,86.85
A87835,CARR73,76.733
A87837,CARR66,72.944
A87840,CARR54,79.473
A87841,CARR85,81.619
A87843,CARR103,69.933
A87844,CARR2,84.181
A87857,CARR42,84.571
A87863,CARR106,95.4
A87864,CARR85,81.833
A87865,CARR103,84.285
A87866,CARR103,97.714
A87869,CARR42,78.714
A87870,CARR84,90.428
A87871,CARR62,89.714
A87875,CARR62,94.285
A87877,CARR84,94
A87878,CARR62,84.714
A87880,CARR103,0
A87882,CARR66,95.857
A87883,CARR66,94.714
A87886,CARR98,95
A87937,CARR103,80.976
A87938,CARR112,78.628
A87939,CARR66,91.333
A87941,CARR62,81.8
A87943,CARR62,78.897
A87945,CARR99,86.357
A87947,CARR84,93.225
A87948,CARR42,85.276
A87952,CARR98,79.466
A87955,CARR62,79.128
A87957,CARR84,82.341
A87959,CARR62,84.977
A87960,CARR99,67.666
A87961,CARR103,74.375
A87965,CARR62,81.918
A87966,CARR84,68.75
A87968,CARR112,77.864
A87970,CARR88,91.5
A87971,CARR85,74.769
A87974,CARR54,81.062
A87975,CARR65,81.681
A87976,CARR2,82.407
A87978,CARR42,85.466
A87979,CARR84,68.366
A87980,CARR62,73.333
A87983,CARR64,94.74
A87984,CARR54,75.633
A87985,CARR97,83.25
A87986,CARR85,85.25
A87987,CARR99,87.156
A87988,CARR88,79.842
A87989,CARR42,81.4
A87990,CARR2,91
A87992,CARR2,80.736
A87993,CARR42,88.935
A87994,CARR99,87.782
A87996,CARR2,81.868
A87997,CARR71,94.479
A87998,CARR98,82.976
A87999,CARR64,75.26
A88000,CARR2,84.675
A88001,CARR63,80.897
A88003,CARR71,98.622
A88005,CARR72,93.193
A88006,CARR63,78.741
A88007,CARR66,78.38
A88009,CARR112,85.404
A88010,CARR65,83.395
A88011,CARR62,88.558
A88013,CARR103,74.734
A88014,CARR2,85.769
A88015,CARR63,94.933
A88020,CARR97,78.5
A88025,CARR62,82.914
A88026,CARR84,80.818
A88030,CARR85,85.394
A88031,CARR65,73.026
A88033,CARR103,73.136
A88036,CARR84,78.3
A88037,CARR88,81.882
A88038,CARR73,75.342
A88040,CARR61,85.304
A88041,CARR73,78.888
A88042,CARR88,90.421
A88045,CARR99,81.729
A88046,CARR112,82.423
A88047,CARR46,86.955
A88048,CARR72,72.147
A88057,CARR62,97.05
A88059,CARR84,79.953
A88063,CARR88,87.193
A88066,CARR42,84.758
A88070,CARR99,73.729
A88074,CARR99,83.666
A88076,CARR113,74.465
A88078,CARR65,87.942
A88079,CARR65,74.529
A88081,CARR88,77.485
A88082,CARR54,72.202
A88083,CARR88,79
A88084,CARR62,72.31
A88085,CARR66,77.312
A88087,CARR62,88.473
A88095,CARR63,79.04
A88099,CARR99,71.833
A88101,CARR88,88.312
A88102,CARR42,80.909
A88107,CARR113,84.484
A88108,CARR62,83.573
A88110,CARR110,88.431
A88112,CARR84,91.275
A88116,CARR103,86.166
A88117,CARR98,83.655
A88118,CARR88,90.062
A88123,CARR66,89.054
A88128,CARR62,95.483
A88129,CARR73,58.842
A88131,CARR88,87.645
A88133,CARR62,81.2
A88134,CARR88,85
A88135,CARR62,65.5
A88139,CARR85,84.914
A88141,CARR58,84.208
A88143,CARR99,76.484
A88144,CARR71,79.086
A88146,CARR113,75.097
A88150,CARR2,82.825
A88151,CARR66,83.166
A88152,CARR97,79.677
A88155,CARR84,80.285
A88158,CARR112,76.9
A88167,CARR99,66.225
A88169,CARR63,74.07
A88172,CARR72,94.933
A88173,CARR42,89.092
A88174,CARR62,88.714
A88178,CARR75,71.352
A88183,CARR66,76.242
A88184,CARR62,83.85
A88185,CARR86,75.233
A88190,CARR85,90.615
A88193,CARR112,92.109
A88194,CARR62,74.451
A88196,CARR75,81.176
A88197,CARR60,71.468
A88198,CARR54,67.266
A88200,CARR99,83.103
A88201,CARR98,86.419
A88203,CARR54,94.181
A88205,CARR62,73.968
A88208,CARR62,81.562
A88209,CARR66,86.323
A88210,CARR54,81.06
A88211,CARR98,88.806
A88212,CARR112,86.744
A88213,CARR84,92.064
A88216,CARR112,84.058
A88217,CARR85,75.47
A88218,CARR66,77.315
A88222,CARR86,86.625
A88225,CARR112,89.454
A88226,CARR103,74.451
A88227,CARR84,79.242
A88231,CARR2,80.921
A88232,CARR103,82.032
A88233,CARR85,80.338
A88234,CARR2,89.25
A88236,CARR2,82.535
A88238,CARR85,77.48
A88239,CARR103,95.389
A88240,CARR85,70.921
A88241,CARR84,76.642
A88242,CARR84,92.816
A88244,CARR53,84.176
A88245,CARR103,75.735
A88247,CARR54,84.303
A88248,CARR54,72.657
A88250,CARR54,80.567
A88251,CARR110,78.867
A88252,CARR85,78.553
A88254,CARR103,88.303
A88256,CARR103,87.615
A88258,CARR85,83.777
A88259,CARR85,78.863
A88260,CARR42,89.625
A88265,CARR62,83.375
A88269,CARR84,80.421
A88271,CARR66,90.145
A88272,CARR54,85.827
A88273,CARR66,86.403
A88274,CARR60,76.781
A88275,CARR85,83.423
A88277,CARR85,89.963
A88279,CARR75,74.053
A88280,CARR62,93.065
A88281,CARR84,95.189
A88282,CARR42,80.636
A88314,CARR110,64.425
A88315,CARR85,78.853
A88316,CARR42,80.44
A88317,CARR75,78.375
A88318,CARR88,89.237
A88319,CARR73,82.269
A88320,CARR103,91.4
A88321,CARR66,82
A88322,CARR85,87.411
A88323,CARR64,87
A88324,CARR65,73.666
A88325,CARR66,88.688
A88326,CARR99,84.277
A88327,CARR63,86.833
A88329,CARR54,85.631
A88330,CARR98,81.35
A88331,CARR42,84.406
A88332,CARR62,95.9
A88334,CARR88,77.75
A88336,CARR99,92.3
A88337,CARR53,89.285
A88340,CARR84,94.136
A88342,CARR103,83.119
A88343,CARR66,88.888
A88344,CARR2,97.117
A88345,CARR2,87.545
A88350,CARR62,80.21
A88353,CARR112,98
A88356,CARR97,92.65
A88357,CARR103,86.411
A88358,CARR66,80.241
A88359,CARR63,85.894
A88361,CARR63,52.09
A88362,CARR66,74.952
A88363,CARR114,81.222
A88364,CARR99,76.09
A88365,CARR66,74.157
A88367,CARR54,73.833
A88368,CARR103,86.842
A88371,CARR66,74.625
A88372,CARR73,82.105
A88373,CARR63,77.48
A88385,CARR88,80.655
A88386,CARR2,74.037
A88388,CARR42,83.533
A88389,CARR97,87.821
A88391,CARR62,75.612
A88393,CARR62,78.129
A88395,CARR66,66.904
A88398,CARR66,78.357
A88399,CARR107,82.562
A88401,CARR88,82.25
A88403,CARR60,88.55
A88405,CARR103,82.833
A88407,CARR103,85.944
A88408,CARR58,73
A88409,CARR103,86.8
A88410,CARR72,75.736
A88411,CARR99,65.625
A88412,CARR66,81.736
A88415,CARR84,89.473
A88422,CARR62,85.937
A88423,CARR103,82.1
A88424,CARR103,88.461
A88425,CARR65,82.35
A88427,CARR58,76.722
A88428,CARR62,80.809
A88429,CARR84,72.2
A88430,CARR98,85.631
A88431,CARR66,80.578
A88432,CARR62,74.684
A88433,CARR71,80.866
A88434,CARR85,79.75
A88435,CARR58,75.75
A88436,CARR62,77.55
A88437,CARR62,77.117
A88438,CARR71,62.2
A88439,CARR66,81.055
A88440,CARR71,77.65
A88441,CARR61,85.117
A88442,CARR103,70.777
A88445,CARR71,87.7
A88448,CARR110,66.166
A88450,CARR112,73.263
A88452,CARR88,81.352
A88453,CARR103,72.421
A88454,CARR103,87.583
A88455,CARR54,74.777
A88459,CARR85,89
A88460,CARR97,94
A88461,CARR65,88.571
A88462,CARR62,88
A88463,CARR66,93.714
A88470,CARR2,90.666
A88471,CARR63,93
A88473,CARR72,87.774
A88477,CARR97,88.259
A88484,CARR98,79.516
A88490,CARR62,77.904
A88491,CARR62,85.833
A88494,CARR42,82.185
A88495,CARR62,79.156
A88496,CARR65,76.85
A88497,CARR85,88.379
A88501,CARR62,85.3
A88503,CARR62,76.685
A88505,CARR2,82
A88506,CARR62,84.444
A88507,CARR72,82.129
A88508,CARR64,81.52
A88509,CARR60,74.303
A88510,CARR99,76.437
A88511,CARR85,73.466
A88514,CARR62,69.062
A88518,CARR71,87.437
A88521,CARR113,80.115
A88522,CARR99,78.727
A88523,CARR97,79.5
A88524,CARR2,84.333
A88525,CARR72,86.666
A88526,CARR84,78.419
A88527,CARR88,81.708
A88529,CARR2,78.105
A88530,CARR84,80.76
A88531,CARR98,82.59
A88532,CARR103,87.032
A88535,CARR66,80.576
A88537,CARR72,76.25
A88538,CARR71,82.709
A88541,CARR62,68.69
A88542,CARR103,74.9
A88543,CARR110,88.047
A88544,CARR85,82.016
A88545,CARR54,70.785
A88548,CARR66,70.708
A88549,CARR42,85.151
A88550,CARR42,89.437
A88555,CARR2,79.142
A88556,CARR112,75.532
A88558,CARR110,75.142
A88559,CARR88,84.983
A88561,CARR2,70.615
A88562,CARR107,90.162
A88563,CARR66,75.694
A88564,CARR84,87.103
A88565,CARR62,80.968
A88566,CARR42,85.761
A88567,CARR88,96.758
A88569,CARR103,83.551
A88570,CARR99,84.894
A88571,CARR114,83.948
A88572,CARR62,76.4
A88573,CARR61,82.642
A88575,CARR88,86.872
A88576,CARR88,84.644
A88577,CARR61,93.181
A88578,CARR66,91.48
A88579,CARR103,85.327
A88580,CARR103,77.706
A88581,CARR75,79.92
A88582,CARR112,82.5
A88583,CARR113,80.481
A88584,CARR112,93.894
A88585,CARR2,90.35
A88588,CARR103,85.052
A88589,CARR2,89.25
A88590,CARR98,74.583
A88591,CARR85,83.578
A88594,CARR85,83.666
A88595,CARR60,77.666
A88596,CARR75,78.315
A88598,CARR99,87.65
A88599,CARR72,78.62
A88600,CARR71,93.368
A88601,CARR54,66.764
A88602,CARR64,71.875
A88603,CARR66,84.666
A88605,CARR71,85.315
A88607,CARR103,80.8
A88608,CARR2,82.263
A88609,CARR65,73.343
A88612,CARR42,71.838
A88613,CARR88,85.2
A88615,CARR97,88.666
A88616,CARR99,83.611
A88617,CARR2,78.08
A88619,CARR62,84.419
A88620,CARR84,70.896
A88621,CARR62,97.862
A88622,CARR62,88.909
A88623,CARR84,70.866
A88625,CARR99,80.062
A88627,CARR97,75.959
A88629,CARR85,82
A88630,CARR2,81.642
A88631,CARR97,81.388
A88634,CARR62,77.7
A88635,CARR84,66.812
A88636,CARR62,77.761
A88640,CARR2,89.333
A88642,CARR88,79.895
A88643,CARR2,82.166
A88645,CARR64,85.4
A88646,CARR66,83.354
A88648,CARR62,88.117
A88649,CARR66,85.684
A88650,CARR66,92.608
A88651,CARR2,88.611
A88653,CARR84,63.076
A88654,CARR99,86.538
A88655,CARR98,77.214
A88656,CARR66,87
A88659,CARR62,87.777
A88660,CARR62,92.95
A88661,CARR99,71.35
A88663,CARR77,89
A88664,CARR42,85.562
A88665,CARR66,90.631
A88666,CARR99,78.736
A88667,CARR64,84.176
A88668,CARR84,77.315
A88671,CARR62,84.968
A88672,CARR62,93.419
A88673,CARR86,93.052
A88674,CARR62,77.916
A88675,CARR99,81.833
A88676,CARR62,85.842
A88677,CARR84,65
A88678,CARR66,88.5
A88682,CARR42,83.1
A88684,CARR54,93.5
A88685,CARR64,90.235
A88686,CARR112,95.105
A88689,CARR85,93.263
A88690,CARR88,89.833
A88692,CARR65,72.666
A88693,CARR107,90.157
A88695,CARR61,77.736
A88696,CARR71,93.7
A88697,CARR65,85
A88699,CARR62,83.4
A88700,CARR53,82.684
A88703,CARR71,87.75
A88705,CARR2,82.285
A88706,CARR62,82
A88707,CARR110,97.6
A88708,CARR75,81.85
A88709,CARR66,79.736
A88710,CARR66,88.833
A88711,CARR65,89.578
A88713,CARR72,84.15
A88714,CARR98,82.526
A88715,CARR76,80.105
A88720,CARR112,87
A88721,CARR85,84
A88723,CARR103,68.578
A88724,CARR2,89.944
A88726,CARR62,86.947
A88727,CARR62,78.923
A88728,CARR112,98.523
A88729,CARR84,85.062
A88730,CARR78,86
A88732,CARR66,90.333
A88733,CARR54,69.142
A88734,CARR61,90
A88735,CARR97,90
A88738,CARR98,83.4
A88741,CARR2,90
A88742,CARR98,87
A88743,CARR62,85.857
A88744,CARR103,90.714
A88745,CARR63,84.857
A88746,CARR54,85.833
A88747,CARR107,90
A88748,CARR66,86.666
A88750,CARR62,80.428
A88752,CARR53,96
A88756,CARR62,80.428
A88757,CARR98,95.857
A88762,CARR103,80
A88764,CARR84,85.428
A88805,CARR66,91.714
A88816,CARR84,82.5
A88879,CARR88,74.145
A88880,CARR88,84.95
A88883,CARR110,76.753
A88884,CARR58,86.5
A88885,CARR54,88.072
A88887,CARR97,79.222
A88889,CARR73,80.178
A88891,CARR84,77.696
A88892,CARR66,79.581
A88893,CARR99,84.928
A88896,CARR66,92.438
A88897,CARR98,79.196
A88898,CARR54,86.017
A88899,CARR98,83.907
A88900,CARR66,85.875
A88901,CARR62,81.758
A88902,CARR103,85.525
A88903,CARR62,78.714
A88904,CARR66,80.842
A88905,CARR71,83.29
A88906,CARR42,78.12
A88909,CARR64,82.818
A88910,CARR99,83.108
A88912,CARR58,80.23
A88913,CARR42,89.142
A88915,CARR85,80.78
A88916,CARR66,79.775
A88918,CARR58,84.279
A88920,CARR54,94.479
A88921,CARR62,84.414
A88922,CARR103,81.294
A88923,CARR42,78.275
A88924,CARR42,79.187
A88925,CARR112,84.022
A88927,CARR103,79.902
A88928,CARR65,78.378
A88929,CARR62,78.891
A88930,CARR66,88.081
A88931,CARR84,82.93
A88932,CARR86,81.818
A88934,CARR103,74.285
A88935,CARR42,93.741
A88936,CARR2,92.47
A88937,CARR66,87.457
A88938,CARR58,78.344
A88939,CARR84,87.222
A88940,CARR66,80.944
A88941,CARR98,68.76
A88942,CARR103,90.333
A88945,CARR75,87.055
A88947,CARR112,79.8
A88948,CARR58,80.823
A88949,CARR66,79.187
A88951,CARR112,96.315
A88952,CARR62,71.437
A88954,CARR66,89.166
A88955,CARR103,90.2
A88956,CARR42,90
A88957,CARR63,90.333
A88958,CARR53,83.4
A88961,CARR60,81
A88963,CARR66,77.2
A88965,CARR86,88.4
A88966,CARR54,85.5
A88967,CARR65,87.666
A88972,CARR63,70.869
A88974,CARR62,80
A88977,CARR86,78.907
A88979,CARR75,93.596
A88980,CARR62,83.071
A88981,CARR46,78.127
A88982,CARR103,83.112
A88984,CARR62,71.666
A88985,CARR76,84.638
A88987,CARR58,89.078
A88988,CARR73,78.363
A88989,CARR114,79.037
A88990,CARR58,83.526
A88991,CARR84,88.384
A88992,CARR65,80.366
A88994,CARR85,92.625
A88995,CARR84,83.733
A88996,CARR85,88
A88997,CARR112,87.5
A88998,CARR103,80.954
A88999,CARR85,91.702
A89000,CARR2,89.434
A89001,CARR62,95.369
A89004,CARR47,82.722
A89005,CARR103,94.243
A89006,CARR88,83.545
A89009,CARR88,88.018
A89018,CARR85,97.017
A89019,CARR73,92.711
A89021,CARR88,91.732
A89024,CARR71,82.842
A89026,CARR73,86.142
A89032,CARR62,75.5
A89033,CARR85,82.333
A89039,CARR46,76.307
A89048,CARR97,84.596
A89056,CARR62,82.578
A89059,CARR73,78.673
A89063,CARR63,77.071
A89067,CARR62,75.76
A89068,CARR62,91.147
A89070,CARR62,79.61
A89071,CARR97,93.127
A89073,CARR85,84.81
A89074,CARR58,88.683
A89077,CARR84,76.32
A89079,CARR58,81.491
A89083,CARR62,74.807
A89084,CARR75,78.603
A89085,CARR84,88.526
A89086,CARR86,78.559
A89088,CARR71,77.113
A89089,CARR85,94.346
A89091,CARR62,90.358
A89093,CARR72,94.36
A89094,CARR66,95.106
A89097,CARR58,99.368
A89108,CARR66,73.826
A89109,CARR54,86.166
A89113,CARR66,83.418
A89114,CARR98,87.187
A89116,CARR65,83.076
A89118,CARR62,79.463
A89121,CARR73,94
A89123,CARR62,66.111
A89124,CARR61,81.333
A89125,CARR2,91.815
A89126,CARR88,74
A89128,CARR54,84.978
A89129,CARR103,87.738
A89132,CARR84,77.783
A89137,CARR85,94.653
A89138,CARR85,74.688
A89143,CARR84,82.106
A89144,CARR62,77.945
A89147,CARR85,86.777
A89151,CARR103,79.594
A89152,CARR61,89.558
A89153,CARR58,82.477
A89158,CARR2,87.591
A89161,CARR63,88.576
A89164,CARR84,71.833
A89165,CARR2,89.363
A89166,CARR53,84.769
A89172,CARR64,89.368
A89173,CARR65,79.142
A89174,CARR58,91.588
A89175,CARR66,81.788
A89176,CARR97,84.714
A89177,CARR99,85.736
A89178,CARR103,84.578
A89179,CARR62,76.789
A89180,CARR63,74.923
A89181,CARR85,94.285
